name,rating,reviews,address,city,state,zip_code,phone
Black Sands,3.5,285,701 Haight St,San Francisco,CA,94117.0,14155345194.0
Mints & Honey,4.5,422,1524 El Camino Real,San Carlos,CA,94070.0,16505540515.0
Clove and Hoof,4.0,660,4001 Broadway,Oakland,CA,94611.0,15105471446.0
The Fish Market - San Mateo,3.5,1135,1855 S Norfolk St,San Mateo,CA,94403.0,16503493474.0
Wooly Pig,4.5,630,2295 3rd St,San Francisco,CA,94107.0,14155928015.0
Señor Sisig,4.0,1487,,San Francisco,CA,94104.0,18557474455.0
Magnolia Haight,3.5,1757,1398 Haight St,San Francisco,CA,94117.0,14158647468.0
Cafe Ohlone,4.5,3,2430 Bancroft Way,Berkeley,CA,94704.0,
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
Morning Due Cafe,4.0,471,3698 17th St,San Francisco,CA,94114.0,14156217156.0
Tacos el Gordo,4.5,270,4201 International Blvd,Oakland,CA,94601.0,15105015103.0
The Point,4.5,30,505 Brannan St,San Francisco,CA,94107.0,
Karma Cafe,4.5,42,1901 Hayes St,San Francisco,CA,94117.0,14157029761.0
As Quoted,3.5,207,3613 Sacramento St,San Francisco,CA,94118.0,14159140689.0
Cafe de Casa,4.5,353,2701 Leavenworth St,San Francisco,CA,94133.0,14153451055.0
"La Boulangerie de San Francisco, Pine",4.5,743,2325 Pine St,San Francisco,CA,94115.0,14154400356.0
Poke Lab Fish Bar,4.0,245,1069 El Camino Real,Millbrae,CA,94030.0,16506277772.0
PLATFORM 248,4.0,109,248 9th St,San Francisco,CA,94103.0,14156587200.0
Bakesale Betty,4.0,4135,5098 Telegraph Ave,Oakland,CA,94609.0,15109851213.0
The Cheesecake Factory,3.0,3035,251 Geary St,San Francisco,CA,94102.0,14153914444.0
Picnix Bistro,4.0,102,3872 Sacramento St,San Francisco,CA,94118.0,14157512255.0
Mymy,4.0,1613,1500 California St,San Francisco,CA,94109.0,14158007466.0
Dim Sum Corner,3.5,41,601 Grant Ave,San Francisco,CA,94108.0,14153621118.0
Mission Pie,4.0,1752,2901 Mission St,San Francisco,CA,94110.0,14152821500.0
Roll & Bowl,5.0,43,2302 Encinal Ave,Alameda,CA,94501.0,15106717866.0
Boba Guys,4.0,546,1522 Fillmore St,San Francisco,CA,94115.0,14159672622.0
Cool Cravings,4.5,114,1635 Divisadero St,San Francisco,CA,94115.0,14157714900.0
Neptune's,3.5,397,630 Central Ave,Alameda,CA,94501.0,15102639438.0
Buckeye Roadhouse,4.0,1251,15 Shoreline Hwy,Mill Valley,CA,94941.0,14153312600.0
I'a Poke,4.0,219,314 Church St,San Francisco,CA,94107.0,14158298030.0
Bluestone Lane,4.0,8,562 Sutter St,San Francisco,CA,94102.0,17183746858.0
I'a Poke,4.0,67,1515 Fillmore St,San Francisco,CA,94115.0,
Tanguito,4.0,576,2850 Jones St,San Francisco,CA,94133.0,14155774223.0
San Pancho's Tacos,5.0,59,491 Bayshore Blvd,San Francisco,CA,94124.0,14152751520.0
Upcider,4.0,579,1160 Polk St,San Francisco,CA,94109.0,14159665730.0
Iron Springs Pub & Brewery,4.0,323,765 Center Blvd,Fairfax,CA,94930.0,14154851005.0
Tasty Pot,3.5,234,215 Lake Merced Blvd,Daly City,CA,94015.0,16509920888.0
Padoca Foods,5.0,3,110 Merrydale Rd,San Rafael,CA,94903.0,14158476057.0
Sam Choy's Poke To The Max,4.0,146,629 San Mateo Ave,San Bruno,CA,94066.0,16507630763.0
Roxy's Cafe Organic Superfood,4.0,169,2847 Mission St,San Francisco,CA,94110.0,14156476997.0
Samovar Tea - Yerba Buena Gardens,4.0,2309,730 Howard St,San Francisco,CA,94103.0,14152279400.0
Black Sands,3.5,285,701 Haight St,San Francisco,CA,94117.0,14155345194.0
Mints & Honey,4.5,422,1524 El Camino Real,San Carlos,CA,94070.0,16505540515.0
Clove and Hoof,4.0,660,4001 Broadway,Oakland,CA,94611.0,15105471446.0
The Fish Market - San Mateo,3.5,1135,1855 S Norfolk St,San Mateo,CA,94403.0,16503493474.0
Wooly Pig,4.5,630,2295 3rd St,San Francisco,CA,94107.0,14155928015.0
Señor Sisig,4.0,1487,,San Francisco,CA,94104.0,18557474455.0
Magnolia Haight,3.5,1757,1398 Haight St,San Francisco,CA,94117.0,14158647468.0
Cafe Ohlone,4.5,3,2430 Bancroft Way,Berkeley,CA,94704.0,
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
Morning Due Cafe,4.0,471,3698 17th St,San Francisco,CA,94114.0,14156217156.0
Tacos el Gordo,4.5,270,4201 International Blvd,Oakland,CA,94601.0,15105015103.0
The Point,4.5,30,505 Brannan St,San Francisco,CA,94107.0,
Karma Cafe,4.5,42,1901 Hayes St,San Francisco,CA,94117.0,14157029761.0
As Quoted,3.5,207,3613 Sacramento St,San Francisco,CA,94118.0,14159140689.0
Cafe de Casa,4.5,353,2701 Leavenworth St,San Francisco,CA,94133.0,14153451055.0
"La Boulangerie de San Francisco, Pine",4.5,743,2325 Pine St,San Francisco,CA,94115.0,14154400356.0
Poke Lab Fish Bar,4.0,245,1069 El Camino Real,Millbrae,CA,94030.0,16506277772.0
PLATFORM 248,4.0,109,248 9th St,San Francisco,CA,94103.0,14156587200.0
Bakesale Betty,4.0,4135,5098 Telegraph Ave,Oakland,CA,94609.0,15109851213.0
The Cheesecake Factory,3.0,3035,251 Geary St,San Francisco,CA,94102.0,14153914444.0
Picnix Bistro,4.0,102,3872 Sacramento St,San Francisco,CA,94118.0,14157512255.0
Mymy,4.0,1613,1500 California St,San Francisco,CA,94109.0,14158007466.0
Dim Sum Corner,3.5,41,601 Grant Ave,San Francisco,CA,94108.0,14153621118.0
Mission Pie,4.0,1752,2901 Mission St,San Francisco,CA,94110.0,14152821500.0
Sai Jai Thai Restaurant,4.0,879,771 O'Farrell St,San Francisco,CA,94109.0,14156735774.0
Andiamo In Banca,4.5,73,301 Linden Ave,South San Francisco,CA,94080.0,16507458811.0
Tartine Manufactory,3.5,1026,595 Alabama St,San Francisco,CA,94110.0,14157570007.0
Farm and Flour,4.5,183,700 1st St,Benicia,CA,94510.0,17077505345.0
Oda Restaurant and Brewery,3.5,105,1500 Owens St,San Francisco,CA,94158.0,14155589450.0
I'a Poke,4.0,219,314 Church St,San Francisco,CA,94107.0,14158298030.0
Bluestone Lane,4.0,8,562 Sutter St,San Francisco,CA,94102.0,17183746858.0
I'a Poke,4.0,67,1515 Fillmore St,San Francisco,CA,94115.0,
Tanguito,4.0,576,2850 Jones St,San Francisco,CA,94133.0,14155774223.0
San Pancho's Tacos,5.0,59,491 Bayshore Blvd,San Francisco,CA,94124.0,14152751520.0
Upcider,4.0,579,1160 Polk St,San Francisco,CA,94109.0,14159665730.0
Iron Springs Pub & Brewery,4.0,323,765 Center Blvd,Fairfax,CA,94930.0,14154851005.0
Tasty Pot,3.5,234,215 Lake Merced Blvd,Daly City,CA,94015.0,16509920888.0
Padoca Foods,5.0,3,110 Merrydale Rd,San Rafael,CA,94903.0,14158476057.0
Sam Choy's Poke To The Max,4.0,146,629 San Mateo Ave,San Bruno,CA,94066.0,16507630763.0
Roxy's Cafe Organic Superfood,4.0,169,2847 Mission St,San Francisco,CA,94110.0,14156476997.0
Samovar Tea - Yerba Buena Gardens,4.0,2309,730 Howard St,San Francisco,CA,94103.0,14152279400.0
Black Sands,3.5,285,701 Haight St,San Francisco,CA,94117.0,14155345194.0
Mints & Honey,4.5,422,1524 El Camino Real,San Carlos,CA,94070.0,16505540515.0
Clove and Hoof,4.0,660,4001 Broadway,Oakland,CA,94611.0,15105471446.0
The Fish Market - San Mateo,3.5,1135,1855 S Norfolk St,San Mateo,CA,94403.0,16503493474.0
Wooly Pig,4.5,630,2295 3rd St,San Francisco,CA,94107.0,14155928015.0
Señor Sisig,4.0,1487,,San Francisco,CA,94104.0,18557474455.0
Magnolia Haight,3.5,1757,1398 Haight St,San Francisco,CA,94117.0,14158647468.0
Cafe Ohlone,4.5,3,2430 Bancroft Way,Berkeley,CA,94704.0,
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
Morning Due Cafe,4.0,471,3698 17th St,San Francisco,CA,94114.0,14156217156.0
Tacos el Gordo,4.5,270,4201 International Blvd,Oakland,CA,94601.0,15105015103.0
The Point,4.5,30,505 Brannan St,San Francisco,CA,94107.0,
Karma Cafe,4.5,42,1901 Hayes St,San Francisco,CA,94117.0,14157029761.0
As Quoted,3.5,207,3613 Sacramento St,San Francisco,CA,94118.0,14159140689.0
Cafe de Casa,4.5,353,2701 Leavenworth St,San Francisco,CA,94133.0,14153451055.0
"La Boulangerie de San Francisco, Pine",4.5,743,2325 Pine St,San Francisco,CA,94115.0,14154400356.0
Poke Lab Fish Bar,4.0,245,1069 El Camino Real,Millbrae,CA,94030.0,16506277772.0
PLATFORM 248,4.0,109,248 9th St,San Francisco,CA,94103.0,14156587200.0
Bakesale Betty,4.0,4135,5098 Telegraph Ave,Oakland,CA,94609.0,15109851213.0
The Cheesecake Factory,3.0,3035,251 Geary St,San Francisco,CA,94102.0,14153914444.0
Picnix Bistro,4.0,102,3872 Sacramento St,San Francisco,CA,94118.0,14157512255.0
Mymy,4.0,1613,1500 California St,San Francisco,CA,94109.0,14158007466.0
Dim Sum Corner,3.5,41,601 Grant Ave,San Francisco,CA,94108.0,14153621118.0
Mission Pie,4.0,1752,2901 Mission St,San Francisco,CA,94110.0,14152821500.0
Sai Jai Thai Restaurant,4.0,879,771 O'Farrell St,San Francisco,CA,94109.0,14156735774.0
Andiamo In Banca,4.5,73,301 Linden Ave,South San Francisco,CA,94080.0,16507458811.0
Tartine Manufactory,3.5,1026,595 Alabama St,San Francisco,CA,94110.0,14157570007.0
Farm and Flour,4.5,183,700 1st St,Benicia,CA,94510.0,17077505345.0
Oda Restaurant and Brewery,3.5,105,1500 Owens St,San Francisco,CA,94158.0,14155589450.0
Bean Bag Cafe,4.0,836,601 Divisadero St,San Francisco,CA,94117.0,14155633634.0
Udon Mugizo,3.5,672,1581 Webster St,San Francisco,CA,94115.0,14159313118.0
Amitis Café,4.5,151,800 Masonic Ave,San Francisco,CA,94117.0,14155632828.0
Pork Store Cafe,4.0,1328,1451 Haight St,San Francisco,CA,94117.0,14158646981.0
Sushirrito,5.0,19,405 Allerton Ave,South San Francisco,CA,94080.0,14159490526.0
Upcider,4.0,579,1160 Polk St,San Francisco,CA,94109.0,14159665730.0
Iron Springs Pub & Brewery,4.0,323,765 Center Blvd,Fairfax,CA,94930.0,14154851005.0
Tasty Pot,3.5,234,215 Lake Merced Blvd,Daly City,CA,94015.0,16509920888.0
Padoca Foods,5.0,3,110 Merrydale Rd,San Rafael,CA,94903.0,14158476057.0
Sam Choy's Poke To The Max,4.0,146,629 San Mateo Ave,San Bruno,CA,94066.0,16507630763.0
Roxy's Cafe Organic Superfood,4.0,169,2847 Mission St,San Francisco,CA,94110.0,14156476997.0
Samovar Tea - Yerba Buena Gardens,4.0,2309,730 Howard St,San Francisco,CA,94103.0,14152279400.0
Black Sands,3.5,285,701 Haight St,San Francisco,CA,94117.0,14155345194.0
Mints & Honey,4.5,422,1524 El Camino Real,San Carlos,CA,94070.0,16505540515.0
Clove and Hoof,4.0,660,4001 Broadway,Oakland,CA,94611.0,15105471446.0
The Fish Market - San Mateo,3.5,1135,1855 S Norfolk St,San Mateo,CA,94403.0,16503493474.0
Wooly Pig,4.5,630,2295 3rd St,San Francisco,CA,94107.0,14155928015.0
Señor Sisig,4.0,1487,,San Francisco,CA,94104.0,18557474455.0
Magnolia Haight,3.5,1757,1398 Haight St,San Francisco,CA,94117.0,14158647468.0
Cafe Ohlone,4.5,3,2430 Bancroft Way,Berkeley,CA,94704.0,
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
Morning Due Cafe,4.0,471,3698 17th St,San Francisco,CA,94114.0,14156217156.0
Tacos el Gordo,4.5,270,4201 International Blvd,Oakland,CA,94601.0,15105015103.0
The Point,4.5,30,505 Brannan St,San Francisco,CA,94107.0,
Karma Cafe,4.5,42,1901 Hayes St,San Francisco,CA,94117.0,14157029761.0
As Quoted,3.5,207,3613 Sacramento St,San Francisco,CA,94118.0,14159140689.0
Cafe de Casa,4.5,353,2701 Leavenworth St,San Francisco,CA,94133.0,14153451055.0
"La Boulangerie de San Francisco, Pine",4.5,743,2325 Pine St,San Francisco,CA,94115.0,14154400356.0
Poke Lab Fish Bar,4.0,245,1069 El Camino Real,Millbrae,CA,94030.0,16506277772.0
PLATFORM 248,4.0,109,248 9th St,San Francisco,CA,94103.0,14156587200.0
Bakesale Betty,4.0,4135,5098 Telegraph Ave,Oakland,CA,94609.0,15109851213.0
The Cheesecake Factory,3.0,3035,251 Geary St,San Francisco,CA,94102.0,14153914444.0
Picnix Bistro,4.0,102,3872 Sacramento St,San Francisco,CA,94118.0,14157512255.0
Mymy,4.0,1613,1500 California St,San Francisco,CA,94109.0,14158007466.0
Dim Sum Corner,3.5,41,601 Grant Ave,San Francisco,CA,94108.0,14153621118.0
Mission Pie,4.0,1752,2901 Mission St,San Francisco,CA,94110.0,14152821500.0
Sai Jai Thai Restaurant,4.0,879,771 O'Farrell St,San Francisco,CA,94109.0,14156735774.0
Andiamo In Banca,4.5,73,301 Linden Ave,South San Francisco,CA,94080.0,16507458811.0
Tartine Manufactory,3.5,1026,595 Alabama St,San Francisco,CA,94110.0,14157570007.0
Farm and Flour,4.5,183,700 1st St,Benicia,CA,94510.0,17077505345.0
Oda Restaurant and Brewery,3.5,105,1500 Owens St,San Francisco,CA,94158.0,14155589450.0
Bean Bag Cafe,4.0,836,601 Divisadero St,San Francisco,CA,94117.0,14155633634.0
Udon Mugizo,3.5,672,1581 Webster St,San Francisco,CA,94115.0,14159313118.0
Amitis Café,4.5,151,800 Masonic Ave,San Francisco,CA,94117.0,14155632828.0
Pork Store Cafe,4.0,1328,1451 Haight St,San Francisco,CA,94117.0,14158646981.0
Sushirrito,5.0,19,405 Allerton Ave,South San Francisco,CA,94080.0,14159490526.0
Oeste - Cafe,5.0,32,730 Clay St,Oakland,CA,94607.0,15108174157.0
Belcampo Restaurant & Butcher Shop,4.0,366,55 Webster St,Oakland,CA,94607.0,15102810998.0
Vive La Tarte,4.5,464,1160 Howard St,San Francisco,CA,94103.0,14156345444.0
Orexi,4.0,341,243 W Portal Ave,San Francisco,CA,94127.0,14156646739.0
Mar Z Pan,5.0,6,,Oakland,CA,94607.0,15106461730.0
Roxy's Cafe Organic Superfood,4.0,169,2847 Mission St,San Francisco,CA,94110.0,14156476997.0
Samovar Tea - Yerba Buena Gardens,4.0,2309,730 Howard St,San Francisco,CA,94103.0,14152279400.0
Black Sands,3.5,285,701 Haight St,San Francisco,CA,94117.0,14155345194.0
Mints & Honey,4.5,422,1524 El Camino Real,San Carlos,CA,94070.0,16505540515.0
Clove and Hoof,4.0,660,4001 Broadway,Oakland,CA,94611.0,15105471446.0
The Fish Market - San Mateo,3.5,1135,1855 S Norfolk St,San Mateo,CA,94403.0,16503493474.0
Wooly Pig,4.5,630,2295 3rd St,San Francisco,CA,94107.0,14155928015.0
Señor Sisig,4.0,1487,,San Francisco,CA,94104.0,18557474455.0
Magnolia Haight,3.5,1757,1398 Haight St,San Francisco,CA,94117.0,14158647468.0
Cafe Ohlone,4.5,3,2430 Bancroft Way,Berkeley,CA,94704.0,
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
Morning Due Cafe,4.0,471,3698 17th St,San Francisco,CA,94114.0,14156217156.0
Tacos el Gordo,4.5,270,4201 International Blvd,Oakland,CA,94601.0,15105015103.0
The Point,4.5,30,505 Brannan St,San Francisco,CA,94107.0,
Karma Cafe,4.5,42,1901 Hayes St,San Francisco,CA,94117.0,14157029761.0
As Quoted,3.5,207,3613 Sacramento St,San Francisco,CA,94118.0,14159140689.0
Cafe de Casa,4.5,353,2701 Leavenworth St,San Francisco,CA,94133.0,14153451055.0
"La Boulangerie de San Francisco, Pine",4.5,743,2325 Pine St,San Francisco,CA,94115.0,14154400356.0
Poke Lab Fish Bar,4.0,245,1069 El Camino Real,Millbrae,CA,94030.0,16506277772.0
PLATFORM 248,4.0,109,248 9th St,San Francisco,CA,94103.0,14156587200.0
Bakesale Betty,4.0,4135,5098 Telegraph Ave,Oakland,CA,94609.0,15109851213.0
The Cheesecake Factory,3.0,3035,251 Geary St,San Francisco,CA,94102.0,14153914444.0
Picnix Bistro,4.0,102,3872 Sacramento St,San Francisco,CA,94118.0,14157512255.0
Mymy,4.0,1613,1500 California St,San Francisco,CA,94109.0,14158007466.0
Dim Sum Corner,3.5,41,601 Grant Ave,San Francisco,CA,94108.0,14153621118.0
Mission Pie,4.0,1752,2901 Mission St,San Francisco,CA,94110.0,14152821500.0
Sai Jai Thai Restaurant,4.0,879,771 O'Farrell St,San Francisco,CA,94109.0,14156735774.0
Andiamo In Banca,4.5,73,301 Linden Ave,South San Francisco,CA,94080.0,16507458811.0
Tartine Manufactory,3.5,1026,595 Alabama St,San Francisco,CA,94110.0,14157570007.0
Farm and Flour,4.5,183,700 1st St,Benicia,CA,94510.0,17077505345.0
Oda Restaurant and Brewery,3.5,105,1500 Owens St,San Francisco,CA,94158.0,14155589450.0
Bean Bag Cafe,4.0,836,601 Divisadero St,San Francisco,CA,94117.0,14155633634.0
Udon Mugizo,3.5,672,1581 Webster St,San Francisco,CA,94115.0,14159313118.0
Amitis Café,4.5,151,800 Masonic Ave,San Francisco,CA,94117.0,14155632828.0
Pork Store Cafe,4.0,1328,1451 Haight St,San Francisco,CA,94117.0,14158646981.0
Sushirrito,5.0,19,405 Allerton Ave,South San Francisco,CA,94080.0,14159490526.0
Oeste - Cafe,5.0,32,730 Clay St,Oakland,CA,94607.0,15108174157.0
Belcampo Restaurant & Butcher Shop,4.0,366,55 Webster St,Oakland,CA,94607.0,15102810998.0
Vive La Tarte,4.5,464,1160 Howard St,San Francisco,CA,94103.0,14156345444.0
Orexi,4.0,341,243 W Portal Ave,San Francisco,CA,94127.0,14156646739.0
Mar Z Pan,5.0,6,,Oakland,CA,94607.0,15106461730.0
Bluestone Lane,4.0,234,227 Front St,San Francisco,CA,94111.0,17183746858.0
Arizmendi Bakery,4.5,1850,1331 9th Ave,San Francisco,CA,94122.0,14155663117.0
BoVida,4.5,6,6 Wharf Rd,Bolinas,CA,94924.0,
The GrilledCheezGuy,4.5,149,529 Stevenson St,San Francisco,CA,94103.0,15105020757.0
Apple Fritter,4.0,1095,1901 S Norfolk St,San Mateo,CA,94403.0,16505259125.0
The Fish Market - San Mateo,3.5,1135,1855 S Norfolk St,San Mateo,CA,94403.0,16503493474.0
Wooly Pig,4.5,630,2295 3rd St,San Francisco,CA,94107.0,14155928015.0
Señor Sisig,4.0,1487,,San Francisco,CA,94104.0,18557474455.0
Magnolia Haight,3.5,1757,1398 Haight St,San Francisco,CA,94117.0,14158647468.0
Cafe Ohlone,4.5,3,2430 Bancroft Way,Berkeley,CA,94704.0,
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
Morning Due Cafe,4.0,471,3698 17th St,San Francisco,CA,94114.0,14156217156.0
Tacos el Gordo,4.5,270,4201 International Blvd,Oakland,CA,94601.0,15105015103.0
The Point,4.5,30,505 Brannan St,San Francisco,CA,94107.0,
Karma Cafe,4.5,42,1901 Hayes St,San Francisco,CA,94117.0,14157029761.0
As Quoted,3.5,207,3613 Sacramento St,San Francisco,CA,94118.0,14159140689.0
Cafe de Casa,4.5,353,2701 Leavenworth St,San Francisco,CA,94133.0,14153451055.0
"La Boulangerie de San Francisco, Pine",4.5,743,2325 Pine St,San Francisco,CA,94115.0,14154400356.0
Poke Lab Fish Bar,4.0,245,1069 El Camino Real,Millbrae,CA,94030.0,16506277772.0
PLATFORM 248,4.0,109,248 9th St,San Francisco,CA,94103.0,14156587200.0
Bakesale Betty,4.0,4135,5098 Telegraph Ave,Oakland,CA,94609.0,15109851213.0
The Cheesecake Factory,3.0,3035,251 Geary St,San Francisco,CA,94102.0,14153914444.0
Picnix Bistro,4.0,102,3872 Sacramento St,San Francisco,CA,94118.0,14157512255.0
Mymy,4.0,1613,1500 California St,San Francisco,CA,94109.0,14158007466.0
Dim Sum Corner,3.5,41,601 Grant Ave,San Francisco,CA,94108.0,14153621118.0
Mission Pie,4.0,1752,2901 Mission St,San Francisco,CA,94110.0,14152821500.0
Sai Jai Thai Restaurant,4.0,879,771 O'Farrell St,San Francisco,CA,94109.0,14156735774.0
Andiamo In Banca,4.5,73,301 Linden Ave,South San Francisco,CA,94080.0,16507458811.0
Tartine Manufactory,3.5,1026,595 Alabama St,San Francisco,CA,94110.0,14157570007.0
Farm and Flour,4.5,183,700 1st St,Benicia,CA,94510.0,17077505345.0
Oda Restaurant and Brewery,3.5,105,1500 Owens St,San Francisco,CA,94158.0,14155589450.0
Bean Bag Cafe,4.0,836,601 Divisadero St,San Francisco,CA,94117.0,14155633634.0
Udon Mugizo,3.5,672,1581 Webster St,San Francisco,CA,94115.0,14159313118.0
Amitis Café,4.5,151,800 Masonic Ave,San Francisco,CA,94117.0,14155632828.0
Pork Store Cafe,4.0,1328,1451 Haight St,San Francisco,CA,94117.0,14158646981.0
Sushirrito,5.0,19,405 Allerton Ave,South San Francisco,CA,94080.0,14159490526.0
Oeste - Cafe,5.0,32,730 Clay St,Oakland,CA,94607.0,15108174157.0
Belcampo Restaurant & Butcher Shop,4.0,366,55 Webster St,Oakland,CA,94607.0,15102810998.0
Vive La Tarte,4.5,464,1160 Howard St,San Francisco,CA,94103.0,14156345444.0
Orexi,4.0,341,243 W Portal Ave,San Francisco,CA,94127.0,14156646739.0
Mar Z Pan,5.0,6,,Oakland,CA,94607.0,15106461730.0
Bluestone Lane,4.0,234,227 Front St,San Francisco,CA,94111.0,17183746858.0
Arizmendi Bakery,4.5,1850,1331 9th Ave,San Francisco,CA,94122.0,14155663117.0
BoVida,4.5,6,6 Wharf Rd,Bolinas,CA,94924.0,
The GrilledCheezGuy,4.5,149,529 Stevenson St,San Francisco,CA,94103.0,15105020757.0
Apple Fritter,4.0,1095,1901 S Norfolk St,San Mateo,CA,94403.0,16505259125.0
Mr Banh Mi,4.5,155,3605 Balboa St,San Francisco,CA,94121.0,14154636588.0
Comforts,4.0,477,335 San Anselmo Ave,San Anselmo,CA,94960.0,14154549840.0
California Shellfish Company,5.0,3,420 Jefferson St,San Francisco,CA,94109.0,14157759241.0
Mission Beach Cafe,4.0,2678,198 Guerrero St,San Francisco,CA,94103.0,14158610198.0
World Champion Smokehouse,4.0,114,679 98th Ave,Oakland,CA,94603.0,15105539191.0
Jane on Fillmore,4.0,930,2123 Fillmore St,San Francisco,CA,94115.0,14159315263.0
Amal's Deli,5.0,21,1416 Haight St,San Francisco,CA,94117.0,14156267457.0
Fino Ristorante & Bar,4.0,1103,624 Post St,San Francisco,CA,94109.0,14159282080.0
Teaquation & Tonic,4.5,206,115 Hamilton Ave,Palo Alto,CA,94301.0,16504852273.0
Frena Bakery and Cafe,4.5,351,132 6th St,San Francisco,CA,94103.0,16284443666.0
